gene_id,our_essential,orth_essential,growth_ratio,growth_drop
b2927,True,False,-9.767508140095007e-16,0.9823718127269802
b2315,True,False,-9.767508140065928e-16,0.9823718127269802
b1288,True,False,-9.767508140095003e-16,0.9823718127269802
b3930,False,False,0.9999999999999939,5.995204332975845e-15
b3433,True,False,-5.366243566919536e-17,0.9823718127269792
b4192,False,False,0.9999999999999939,5.995204332975845e-15
b3622,False,False,0.9999999999999939,5.995204332975845e-15
b4195,False,False,0.9999999999999939,5.995204332975845e-15
b4193,False,False,0.9999999999999939,5.995204332975845e-15
b2262,False,False,0.9999999999999939,5.995204332975845e-15
b0736,False,False,0.9999999999999939,5.995204332975845e-15
b4194,False,False,0.9999999999999939,5.995204332975845e-15
b3793,False,False,0.9999999999999939,5.995204332975845e-15
b3785,False,False,0.9999999999999939,5.995204332975845e-15
b3058,True,False,-9.76750814006592e-16,0.9823718127269802
b3792,False,False,0.9999999999999939,5.995204332975845e-15
b0945,False,False,0.9999999999999939,5.995204332975845e-15
b1767,False,False,0.9999999999999939,5.995204332975845e-15
b0828,False,False,0.9999999999999939,5.995204332975845e-15
b2341,False,False,0.989479309684731,0.010335229616149966
b1850,False,False,0.9999999999999939,5.995204332975845e-15
b2957,False,False,0.9999999999999939,5.995204332975845e-15
b1062,True,False,-1.226750239881278e-15,0.9823718127269804
b1851,False,False,0.9999999999999939,5.995204332975845e-15
b3177,True,False,-9.76750814006592e-16,0.9823718127269802
b0674,False,False,0.9999999999999939,5.995204332975845e-15
b1054,False,False,0.9999999999999939,5.995204332975845e-15
b3744,False,False,0.999001185929846,0.0009812067886744158
b0930,False,False,0.9999999999999939,5.995204332975845e-15
b0578,False,False,0.9999999999999939,5.995204332975845e-15
b2303,False,False,0.9999999999999939,5.995204332975845e-15
b1855,False,False,0.9999999999999939,5.995204332975845e-15
b3389,True,False,-1.634013679401828e-17,0.9823718127269792
b1453,False,False,0.9999999999999939,5.995204332975845e-15
b3502,False,False,0.9999999999999939,5.995204332975845e-15
b2378,False,False,0.9999999999999939,5.995204332975845e-15
b0131,True,False,6.445649804092506e-12,0.9823718127206471
b1693,True,False,-6.667602501356091e-16,0.9823718127269798
b0421,True,False,-9.767508140095003e-16,0.9823718127269802
b2779,False,False,0.9211768578905317,0.07743363299891459
b0029,True,False,-9.155702967447079e-17,0.9823718127269793
b2232,False,False,0.9999999999999939,5.995204332975845e-15
b4244,True,False,-1.2182145478319133e-15,0.9823718127269804
b4245,True,False,-1.2182145478319133e-15,0.9823718127269804
b0583,False,False,0.9999999999999939,5.995204332975845e-15
b4024,True,False,4.2508819523748436e-16,0.9823718127269787
b1590,False,False,0.9999999999999939,5.995204332975845e-15
b1588,False,False,0.9999999999999939,5.995204332975845e-15
b1589,False,False,0.9999999999999939,5.995204332975845e-15
b0585,False,False,0.9999999999999939,5.995204332975845e-15
b0895,False,False,0.9999999999999939,5.995204332975845e-15
b0002,True,True,0.0,0.9823718127269792
b2441,False,False,0.9999999999999939,5.995204332975845e-15
b3940,True,False,0.0,0.9823718127269792
b2440,False,False,0.9999999999999939,5.995204332975845e-15
b2574,True,False,-2.0888968903270317e-13,0.9823718127271843
b2500,False,False,0.9984365869247251,0.0015358529367988094
b0825,False,False,0.9999999999999939,5.995204332975845e-15
b1415,True,False,-9.767508140065928e-16,0.9823718127269802
b4139,False,False,0.9999999999999939,5.995204332975845e-15
b0928,True,False,-1.0351669760966371e-14,0.9823718127269894
b3946,False,False,0.9999999999999939,5.995204332975845e-15
b1866,False,False,0.9999999999999939,5.995204332975845e-15
b0652,False,False,0.9999999999999939,5.995204332975845e-15
b0822,False,False,0.9999999999999939,5.995204332975845e-15
b0654,False,False,0.9999999999999939,5.995204332975845e-15
b2052,False,False,0.9999999999999939,5.995204332975845e-15
b2784,False,False,0.9999999999999939,5.995204332975845e-15
b3666,False,False,0.9999999999999939,5.995204332975845e-15
b3650,False,False,0.9999999999999939,5.995204332975845e-15
b0404,False,False,0.9999999999999939,5.995204332975845e-15
b2051,False,False,0.9999999999999939,5.995204332975845e-15
b3747,False,False,0.999393173714287,0.0005961290383061923
b0452,False,False,0.9894793096847401,0.010335229616141084
b0842,False,False,0.9999999999999939,5.995204332975845e-15
b2467,False,False,0.9999999999999939,5.995204332975845e-15
b3729,True,False,1.1137006465979368e-15,0.982371812726978
b1298,False,False,0.9999999999999939,5.995204332975845e-15
b1805,False,False,0.9999999999999939,5.995204332975845e-15
b1301,False,False,0.9999999999999939,5.995204332975845e-15
b1297,True,False,1.5800433606375127e-15,0.9823718127269776
b1701,False,False,0.9999999999999939,5.995204332975845e-15
b3882,False,False,0.9999999999999939,5.995204332975845e-15
b0047,False,True,0.9999999999999939,5.995204332975845e-15
b3844,False,False,0.9977385469966147,0.0022215876863325157
b3350,False,False,0.9999999999999939,5.995204332975845e-15
b3432,False,False,0.9999999999999939,5.995204332975845e-15
b2763,True,False,1.4873606627283106e-14,0.9823718127269645
b0459,False,False,0.9999999999999939,5.995204332975845e-15
b0308,False,False,0.9999999999999939,5.995204332975845e-15
b0306,False,False,0.9999999999999939,5.995204332975845e-15
b0307,False,False,0.9999999999999939,5.995204332975845e-15
b2764,True,False,1.4873606627283106e-14,0.9823718127269645
b3605,False,False,0.9999999999999939,5.995204332975845e-15
b0837,False,False,0.9999999999999939,5.995204332975845e-15
b0124,False,False,0.9999999999999939,5.995204332975845e-15
b2925,False,False,0.9927500006213711,0.007122195031853185
b3415,False,False,0.9999999999999939,5.995204332975845e-15
b2257,False,False,0.9999999999999939,5.995204332975845e-15
b1773,False,False,0.9999999999999947,5.218048215738236e-15
b0344,False,False,0.9999999999999939,5.995204332975845e-15
b2132,False,False,0.9999999999999939,5.995204332975845e-15
b4476,False,False,0.9999999999999939,5.995204332975845e-15
b3428,False,False,0.9999999999999939,5.995204332975845e-15
b1326,False,False,0.9999999999999939,5.995204332975845e-15
b2097,False,False,0.9999999999999947,5.218048215738236e-15
b4130,False,False,0.9999999999999939,5.995204332975845e-15
b3417,False,False,0.9999999999999939,5.995204332975845e-15
b3925,False,False,0.9999999999999939,5.995204332975845e-15
b3126,False,False,0.9999999999999939,5.995204332975845e-15
b2787,False,False,0.9999999999999939,5.995204332975845e-15
b3496,False,False,0.9999999999999939,5.995204332975845e-15
b4232,False,False,0.9999999999999939,5.995204332975845e-15
b1634,False,False,0.9999999999999939,5.995204332975845e-15
b2788,False,False,0.9999999999999939,5.995204332975845e-15
b3429,False,False,0.9999999999999939,5.995204332975845e-15
b2930,False,False,0.9999999999999939,5.995204332975845e-15
b3631,False,False,0.9999999999999939,5.995204332975845e-15
b3627,False,False,0.9999999999999939,5.995204332975845e-15
b3626,False,False,0.9999999999999939,5.995204332975845e-15
b0709,False,False,0.9999999999999939,5.995204332975845e-15
b2799,False,False,0.9999999999999939,5.995204332975845e-15
b2802,False,False,0.9999999999999939,5.995204332975845e-15
b0070,False,True,0.9999999999999939,5.995204332975845e-15
b1621,False,False,0.9894447962845623,0.01036913460763711
b3431,False,False,0.9999999999999939,5.995204332975845e-15
b3430,False,False,0.9999999999999939,5.995204332975845e-15
b2803,False,False,0.9999999999999939,5.995204332975845e-15
b2170,False,False,0.9999999999999939,5.995204332975845e-15
b2800,False,False,0.9999999999999939,5.995204332975845e-15
b3870,True,False,1.5800433606375127e-15,0.9823718127269776
b2738,False,False,0.9999999999999939,5.995204332975845e-15
b0680,False,False,0.9999999999999939,5.995204332975845e-15
b0343,False,False,0.9999999999999939,5.995204332975845e-15
b0475,True,False,-9.767508140095003e-16,0.9823718127269802
b1380,False,False,0.9999999999999939,5.995204332975845e-15
b2133,False,False,0.9999999999999939,5.995204332975845e-15
b0810,False,False,0.9999999999999939,5.995204332975845e-15
b3892,False,False,0.9999999999999939,5.995204332975845e-15
b0809,False,False,0.9999999999999939,5.995204332975845e-15
b4054,True,False,-4.3622504703173113e-16,0.9823718127269796
b0642,False,False,0.9999999999999939,5.995204332975845e-15
b1475,False,False,0.9999999999999939,5.995204332975845e-15
b3458,False,False,0.9999999999999939,5.995204332975845e-15
b0811,False,False,0.9999999999999939,5.995204332975845e-15
b1474,False,False,0.9999999999999939,5.995204332975845e-15
b3894,False,False,0.9999999999999939,5.995204332975845e-15
b2091,False,False,0.9999999999999939,5.995204332975845e-15
b1651,False,False,0.9999999999999939,5.995204332975845e-15
b1476,False,False,0.9999999999999939,5.995204332975845e-15
b3893,False,False,0.9999999999999939,5.995204332975845e-15
b0242,False,False,0.999083980241246,0.0008998719909009134
b0935,False,False,0.9999999999999939,5.995204332975845e-15
b0622,False,False,0.9999999999999939,5.995204332975845e-15
b3409,False,False,0.9999999999999939,5.995204332975845e-15
b4386,False,False,0.9999999999999939,5.995204332975845e-15
b1492,False,False,0.9999999999999939,5.995204332975845e-15
b2688,False,False,0.9999999999999939,5.995204332975845e-15
b0630,False,False,0.9999999999999939,5.995204332975845e-15
b2392,False,False,0.9999999999999939,5.995204332975845e-15
b0628,False,False,0.9999999999999939,5.995204332975845e-15
b1493,False,False,0.9999999999999939,5.995204332975845e-15
b4289,False,False,0.9999999999999939,5.995204332975845e-15
b3517,False,False,0.9999999999999939,5.995204332975845e-15
b0182,True,False,-1.712554196072001e-14,0.982371812726996
b4288,False,False,0.9999999999999939,5.995204332975845e-15
b0494,False,False,0.9999999999999939,5.995204332975845e-15
b1761,False,False,0.9657982798397772,0.033598805832179
b1524,False,False,0.9999999999999939,5.995204332975845e-15
b4287,False,False,0.9999999999999939,5.995204332975845e-15
b0485,False,False,0.9999999999999939,5.995204332975845e-15
b2312,True,False,-3.874255858124819e-14,0.9823718127270172
b3825,False,False,0.9999999999999939,5.995204332975845e-15
b4131,False,False,0.9999999999999939,5.995204332975845e-15
b4290,False,False,0.9999999999999939,5.995204332975845e-15
b0186,False,False,0.9999999999999939,5.995204332975845e-15
b3967,True,False,1.0688339775212517e-16,0.982371812726979
b4291,False,False,0.9999999999999939,5.995204332975845e-15
b0589,False,False,0.9999999999999939,5.995204332975845e-15
b3213,False,False,0.9999999999999939,5.995204332975845e-15
b2890,False,False,0.9999999999999939,5.995204332975845e-15
b3212,False,False,0.9999999999999939,5.995204332975845e-15
b0588,False,False,0.9999999999999939,5.995204332975845e-15
b1210,True,False,0.0,0.9823718127269792
b2156,False,False,0.9999999999999939,5.995204332975845e-15
b0590,False,False,0.9999999999999939,5.995204332975845e-15
b2400,True,False,-9.76750814009499e-16,0.9823718127269802
b0592,False,False,0.9999999999999939,5.995204332975845e-15
b3903,False,False,0.9999999999999939,5.995204332975845e-15
b2155,False,False,0.9999999999999939,5.995204332975845e-15
b3907,False,False,0.9999999999999939,5.995204332975845e-15
b3653,False,False,0.9999999999999939,5.995204332975845e-15
b0507,False,False,0.9999999999999939,5.995204332975845e-15
b3927,False,False,0.9999999999999939,5.995204332975845e-15
b0805,False,False,0.9999999999999939,5.995204332975845e-15
b3617,False,False,0.9999999999999939,5.995204332975845e-15
b3600,False,False,0.9999999999999939,5.995204332975845e-15
b0777,True,False,-9.767508140095003e-16,0.9823718127269802
b1800,False,False,0.9999999999999939,5.995204332975845e-15
b0150,False,False,0.9999999999999939,5.995204332975845e-15
b2976,False,False,0.9999979189190096,2.044395305045299e-06
b2240,False,False,0.9999999999999939,5.995204332975845e-15
b0514,False,False,0.9999999999999939,5.995204332975845e-15
b0584,False,False,0.9999999999999939,5.995204332975845e-15
b3124,False,False,0.9999999999999939,5.995204332975845e-15
b0591,False,False,0.9999999999999939,5.995204332975845e-15
b4014,False,False,0.9999979189190096,2.044395305045299e-06
b4367,False,False,0.9999999999999939,5.995204332975845e-15
b2049,False,False,0.9999999999999939,5.995204332975845e-15
b2903,False,False,0.9998301684244525,0.00016683775272885448
b2904,False,False,0.9998301684244525,0.00016683775272885448
b2905,False,False,0.9998301684244525,0.00016683775272885448
b4209,False,False,0.9999878558170243,1.1930103043900075e-05
b2490,False,False,0.9999999999999939,5.995204332975845e-15
b1033,False,False,0.9999999999999939,5.995204332975845e-15
b1613,False,False,0.9999999999999939,5.995204332975845e-15
b4323,False,False,0.9999999999999939,5.995204332975845e-15
b2979,False,False,0.9999847389405818,1.4992034604754956e-05
b2481,False,False,0.9999999999999939,5.995204332975845e-15
b4467,False,False,0.9999847389405818,1.4992034604754956e-05
b0731,False,False,0.9999999999999939,5.995204332975845e-15
b2485,False,False,0.9999999999999939,5.995204332975845e-15
b0732,False,False,0.9999999999999939,5.995204332975845e-15
b0334,False,False,0.9999999999999939,5.995204332975845e-15
b4468,False,False,0.9999847389405818,1.4992034604754956e-05
b3926,False,False,0.9999999999999939,5.995204332975845e-15
b2720,False,False,0.9999999999999939,5.995204332975845e-15
b0212,False,False,0.9999999999999939,5.995204332975845e-15
b3560,False,False,0.9999999999999939,5.995204332975845e-15
b0331,False,False,0.9999999999999939,5.995204332975845e-15
b0333,False,False,0.9999999999999939,5.995204332975845e-15
b1092,True,False,-2.864020600926508e-15,0.9823718127269819
b3559,False,False,0.9999999999999939,5.995204332975845e-15
b2721,False,False,0.9999999999999939,5.995204332975845e-15
b2053,False,False,0.9999999999999939,5.995204332975845e-15
b2521,False,False,0.9999999999999939,5.995204332975845e-15
b2723,False,False,0.9999999999999939,5.995204332975845e-15
b0635,True,False,5.087270658084509e-16,0.9823718127269786
b2484,False,False,0.9999999999999939,5.995204332975845e-15
b3396,True,False,3.3218927503004043e-16,0.9823718127269788
b3052,False,False,0.9999999999999939,5.995204332975845e-15
b2488,False,False,0.9999999999999939,5.995204332975845e-15
b0200,False,False,0.9999999999999939,5.995204332975845e-15
b2487,False,False,0.9999999999999939,5.995204332975845e-15
b0104,False,False,0.9999999999999939,5.995204332975845e-15
b0084,True,True,5.087270658084509e-16,0.9823718127269786
b2724,False,False,0.9999999999999939,5.995204332975845e-15
b2486,False,False,0.9999999999999939,5.995204332975845e-15
b4079,False,False,0.9999999999999939,5.995204332975845e-15
b0149,True,False,3.3218927503004043e-16,0.9823718127269788
b0632,False,False,0.9999999999999939,5.995204332975845e-15
b0839,False,False,0.9999999999999939,5.995204332975845e-15
b2507,True,False,2.8474682777487663e-16,0.9823718127269788
b2029,False,False,0.9930166267335329,0.006860269054728474
b2722,False,False,0.9999999999999939,5.995204332975845e-15
b4268,False,False,0.9999999999999939,5.995204332975845e-15
b3182,False,False,0.9999999999999939,5.995204332975845e-15
b2483,False,False,0.9999999999999939,5.995204332975845e-15
b3437,False,False,0.9999999999999939,5.995204332975845e-15
b2489,False,False,0.9999999999999939,5.995204332975845e-15
b2482,False,False,0.9999999999999939,5.995204332975845e-15
b2010,False,False,0.9999999999999939,5.995204332975845e-15
b2719,False,False,0.9999999999999939,5.995204332975845e-15
b2134,False,False,0.9999999999999939,5.995204332975845e-15
b3449,False,False,0.9999999999999939,5.995204332975845e-15
b3924,False,False,0.9998897198258849,0.0001083361345532996
b2239,False,False,0.9999999999999939,5.995204332975845e-15
b2328,False,False,0.9999999999999939,5.995204332975845e-15
b2895,True,False,-2.4476585629080875e-15,0.9823718127269816
b3236,False,False,0.9837361395472697,0.01597715807488731
b1654,False,False,0.9999999999999939,5.995204332975845e-15
b0684,True,False,-2.4476585629080875e-15,0.9823718127269816
b0849,False,False,0.9999999999999939,5.995204332975845e-15
b2210,False,False,0.9999999999999939,5.995204332975845e-15
b1479,False,False,0.9999999999999939,5.995204332975845e-15
b3288,False,False,0.9999999999999939,5.995204332975845e-15
b2463,False,False,0.9999999999999939,5.995204332975845e-15
b3610,False,False,0.9999999999999939,5.995204332975845e-15
b0477,False,False,0.9999999999999939,5.995204332975845e-15
b0025,True,True,-9.767508140095003e-16,0.9823718127269802
b2988,False,False,0.9999999999999939,5.995204332975845e-15
b2515,True,False,-9.76750814009499e-16,0.9823718127269802
b0937,False,False,0.9999999999999939,5.995204332975845e-15
b2746,True,False,-9.767508140095007e-16,0.9823718127269802
b4120,False,False,0.9999999999999939,5.995204332975845e-15
b2747,True,False,-9.76750814009499e-16,0.9823718127269802
b3500,False,False,0.9999999999999939,5.995204332975845e-15
b1710,False,False,0.9999999999999939,5.995204332975845e-15
b2912,False,False,0.9999999999999939,5.995204332975845e-15
b3447,False,False,0.9999999999999939,5.995204332975845e-15
b0829,False,False,0.9999999999999939,5.995204332975845e-15
b0830,False,False,0.9999999999999939,5.995204332975845e-15
b0831,False,False,0.9999999999999939,5.995204332975845e-15
b2942,True,False,-9.76750814009499e-16,0.9823718127269802
b0199,False,False,0.9999999999999939,5.995204332975845e-15
b0198,False,False,0.9999999999999939,5.995204332975845e-15
b0197,False,False,0.9999999999999939,5.995204332975845e-15
b4019,True,False,-4.591587724291881e-17,0.9823718127269792
b3829,True,False,-4.591587724291881e-17,0.9823718127269792
b2374,False,False,0.9999999999999939,5.995204332975845e-15
b4219,False,False,0.9999999999999939,5.995204332975845e-15
b1778,False,False,0.9999999999999939,5.995204332975845e-15
b0832,False,False,0.9999999999999939,5.995204332975845e-15
b2947,False,False,0.9999999999999939,5.995204332975845e-15
b2492,False,False,0.9999999999999939,5.995204332975845e-15
b2153,True,False,-9.767508140065928e-16,0.9823718127269802
b0904,False,False,0.9999999999999939,5.995204332975845e-15
b2114,False,False,0.9999999999999939,5.995204332975845e-15
b1277,True,False,-9.76750814009499e-16,0.9823718127269802
b4154,False,False,0.9999999999999939,5.995204332975845e-15
b3779,False,False,0.9999999999999939,5.995204332975845e-15
b4242,False,False,0.9999999999999939,5.995204332975845e-15
b0963,False,False,0.9999999999999939,5.995204332975845e-15
b0403,False,False,0.9999999999999939,5.995204332975845e-15
b4153,False,False,0.9999999999999939,5.995204332975845e-15
b1193,False,False,0.9999999999999939,5.995204332975845e-15
b2883,False,False,0.9999999999999939,5.995204332975845e-15
b4152,False,False,0.9999999999999939,5.995204332975845e-15
b0125,False,False,0.9999999999999939,5.995204332975845e-15
b4151,False,False,0.9999999999999939,5.995204332975845e-15
b0238,False,False,0.9999999999999939,5.995204332975845e-15
b2558,False,False,0.9999999999999939,5.995204332975845e-15
b2168,False,False,0.9999999999999939,5.995204332975845e-15
b2813,False,False,0.9999999999999939,5.995204332975845e-15
b3092,False,False,0.9999999999999939,5.995204332975845e-15
b3371,False,False,0.9999999999999939,5.995204332975845e-15
b3875,False,False,0.5057814001132105,0.48550642185417503
b4392,False,False,0.9999999999999939,5.995204332975845e-15
b2701,False,False,0.9999999999999939,5.995204332975845e-15
b2963,False,False,0.9999999999999939,5.995204332975845e-15
b4474,False,False,0.9999999999999939,5.995204332975845e-15
b0957,False,False,0.5057814001132105,0.48550642185417503
b3374,False,False,0.9999999999999939,5.995204332975845e-15
b2919,False,False,0.9999999999999939,5.995204332975845e-15
b3370,False,False,0.9999999999999939,5.995204332975845e-15
b1319,False,False,0.5057814001132105,0.48550642185417503
b4321,False,False,0.9999999999999939,5.995204332975845e-15
b0875,False,False,0.505781400110454,0.4855064218568829
b0260,False,False,0.9999999999999939,5.995204332975845e-15
b2917,False,False,0.9999999999999939,5.995204332975845e-15
b3599,False,False,0.9999999999999939,5.995204332975845e-15
b1395,False,False,0.9999999999999939,5.995204332975845e-15
b2167,False,False,0.9999999999999939,5.995204332975845e-15
b4040,True,False,-9.767508140094997e-16,0.9823718127269802
b4322,False,False,0.9999999999999939,5.995204332975845e-15
b2169,False,False,0.9999999999999939,5.995204332975845e-15
b0784,True,False,-9.76750814009499e-16,0.9823718127269802
b0353,False,False,0.9999999999999939,5.995204332975845e-15
b1232,False,False,0.9999999999999939,5.995204332975845e-15
b0126,True,False,-3.009914822001649e-14,0.9823718127270087
b0339,True,False,-3.009914822001649e-14,0.9823718127270087
b0261,False,False,0.9999999999999939,5.995204332975845e-15
b3633,True,False,-1.7125541960720138e-14,0.982371812726996
b3624,False,False,0.9999999999999939,5.995204332975845e-15
b2801,False,False,0.9999999999999939,5.995204332975845e-15
b3917,True,False,-9.767508140094997e-16,0.9823718127269802
b0428,False,False,0.9999999999999939,5.995204332975845e-15
b3630,False,False,0.9999999999999939,5.995204332975845e-15
b1611,False,False,0.9189043812472412,0.07966604999836369
b3625,False,False,0.9999999999999939,5.995204332975845e-15
b3621,False,False,0.9999999999999939,5.995204332975845e-15
b0764,True,False,-9.767508140094997e-16,0.9823718127269802
b1612,False,False,0.9189043812472412,0.07966604999836369
b3620,False,False,0.9999999999999939,5.995204332975845e-15
b0621,False,False,0.9999999999999939,5.995204332975845e-15
b3632,False,False,0.9999999999999939,5.995204332975845e-15
b3623,False,False,0.9999999999999939,5.995204332975845e-15
b2423,True,False,-9.767508140094997e-16,0.9823718127269802
b0765,True,False,-9.767508140094997e-16,0.9823718127269802
b3730,True,False,1.1064682618184953e-15,0.982371812726978
b2424,True,False,-9.767508140094997e-16,0.9823718127269802
b2425,True,False,-9.767508140094997e-16,0.9823718127269802
b2104,False,False,0.9999999999999939,5.995204332975845e-15
b1002,False,False,0.9999999999999939,5.995204332975845e-15
b2388,False,False,0.9999999999999939,5.995204332975845e-15
b0763,True,False,-9.767508140094997e-16,0.9823718127269802
b2422,True,False,-9.767508140094997e-16,0.9823718127269802
b3789,False,False,0.9999999999999939,5.995204332975845e-15
b2877,False,False,0.9999999999999939,5.995204332975845e-15
b0394,False,False,0.9999999999999939,5.995204332975845e-15
b2039,False,False,0.9999999999999939,5.995204332975845e-15
b2020,True,False,-1.1706774736475848e-16,0.9823718127269793
b2022,True,False,-1.1706774736475848e-16,0.9823718127269793
b0134,True,False,6.4873461764207025e-12,0.9823718127206061
b0009,True,False,-9.76750814009499e-16,0.9823718127269802
b2519,True,False,3.3218927503004043e-16,0.9823718127269788
b1069,True,False,3.3218927503004043e-16,0.9823718127269788
b0154,True,False,4.72179883075277e-17,0.9823718127269792
b2514,False,False,0.9999999999999939,5.995204332975845e-15
b2533,False,False,0.9999999999999939,5.995204332975845e-15
b2309,False,False,0.9999999999999939,5.995204332975845e-15
b0112,False,False,0.9999999999999939,5.995204332975845e-15
b0785,True,False,-9.76750814009499e-16,0.9823718127269802
b0826,True,False,-9.767508140095003e-16,0.9823718127269802
b1008,False,False,0.9999999999999939,5.995204332975845e-15
b0349,False,False,0.9999999999999939,5.995204332975845e-15
b4055,False,False,0.9999999999999939,5.995204332975845e-15
b3805,True,False,-9.76750814009499e-16,0.9823718127269802
b0529,False,False,0.9881167972896021,0.011673723387615742
b4041,False,False,0.9999999999999939,5.995204332975845e-15
b3941,True,False,3.0095262205044036e-16,0.9823718127269788
b2418,False,False,0.9999999999999939,5.995204332975845e-15
b2103,True,False,-9.767508140095003e-16,0.9823718127269802
b1059,False,False,0.9999999999999939,5.995204332975845e-15
b3451,False,False,0.9999999999999939,5.995204332975845e-15
b3996,False,False,0.9999999999999939,5.995204332975845e-15
b3824,False,False,0.9999999999999939,5.995204332975845e-15
b3450,False,False,0.9999999999999939,5.995204332975845e-15
b0813,False,False,0.9999999999999939,5.995204332975845e-15
b0352,False,False,0.9999999999999939,5.995204332975845e-15
b2411,False,False,0.9999999999999939,5.995204332975845e-15
b3452,False,False,0.9999999999999939,5.995204332975845e-15
b1109,False,False,0.9999999999999939,5.995204332975845e-15
b3453,False,False,0.9999999999999939,5.995204332975845e-15
b2288,False,False,0.8892708448643185,0.10877720085236631
b0142,True,False,-9.767508140065928e-16,0.9823718127269802
b3608,True,False,5.930981860737182e-17,0.982371812726979
b0508,False,False,0.9999999999999939,5.995204332975845e-15
b3426,False,False,0.9999999999999939,5.995204332975845e-15
b0003,True,True,-5.221978099155051e-17,0.9823718127269792
b4013,True,False,-5.287304082944845e-16,0.9823718127269797
b2278,False,False,0.8892708448643185,0.10877720085236631
b2277,False,False,0.8892708448643185,0.10877720085236631
b2241,False,False,0.9999999999999939,5.995204332975845e-15
b2287,False,False,0.8892708448643185,0.10877720085236631
b2284,False,False,0.8892708448643185,0.10877720085236631
b2021,True,False,5.486812789719278e-16,0.9823718127269786
b2243,False,False,0.9999999999999939,5.995204332975845e-15
b2282,False,False,0.8892708448643185,0.10877720085236631
b2868,False,False,0.9999999999999939,5.995204332975845e-15
b2286,False,False,0.8892708448643185,0.10877720085236631
b2242,False,False,0.9999999999999939,5.995204332975845e-15
b2279,False,False,0.8892708448643185,0.10877720085236631
b2866,False,False,0.9999999999999939,5.995204332975845e-15
b0243,False,False,0.999083980241246,0.0008998719909009134
b2867,False,False,0.9999999999999939,5.995204332975845e-15
b2280,False,False,0.8892708448643185,0.10877720085236631
b0678,False,False,0.9999999999999939,5.995204332975845e-15
b0974,False,False,0.9999999999999939,5.995204332975845e-15
b1852,False,False,0.9930166267335323,0.006860269054729029
b2276,False,False,0.8892708448643185,0.10877720085236631
b3128,False,False,0.9999999999999939,5.995204332975845e-15
b2283,False,False,0.8892708448643185,0.10877720085236631
b2285,False,False,0.8892708448643185,0.10877720085236631
b2995,False,False,0.9999999999999939,5.995204332975845e-15
b2996,False,False,0.9999999999999939,5.995204332975845e-15
b2281,False,False,0.8892708448643185,0.10877720085236631
b4358,False,False,0.9999999999999939,5.995204332975845e-15
b2615,True,False,-1.0645429790091475e-12,0.982371812728025
b0973,False,False,0.9999999999999939,5.995204332975845e-15
b2997,False,False,0.9999999999999939,5.995204332975845e-15
b2994,False,False,0.9999999999999939,5.995204332975845e-15
b0972,False,False,0.9999999999999939,5.995204332975845e-15
b4478,False,False,0.9999999999999939,5.995204332975845e-15
b2530,True,False,-9.767508140094995e-16,0.9823718127269802
b2529,False,False,0.9999977270908543,2.232841877614078e-06
